,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,rooms_per_bedroom,population_per_household,bedroom_per_household,room_per_household
398,-122.29,37.89,52.0,5.1675,270600.0,2,5,2,1,6
399,-122.29,37.89,52.0,5.1696,261400.0,2,5,2,1,6
400,-122.28,37.88,52.0,4.2614,261300.0,2,5,2,0,5
401,-122.29,37.89,52.0,5.0551,232200.0,2,5,2,0,5
402,-122.27,37.9,42.0,5.6228,375400.0,2,6,2,1,6
403,-122.26,37.9,52.0,7.8864,357300.0,2,6,2,0,6
404,-122.27,37.9,52.0,7.9556,374400.0,2,7,2,0,7
405,-122.27,37.9,52.0,6.174,358800.0,2,7,2,1,7
406,-122.27,37.9,52.0,6.9414,417500.0,2,7,2,1,8
407,-122.27,37.89,52.0,8.8342,430500.0,2,8,2,1,8
408,-122.28,37.9,52.0,7.1754,362900.0,2,7,2,1,7
409,-122.28,37.9,52.0,10.0825,397000.0,2,8,2,1,8
410,-122.28,37.9,52.0,4.9083,346800.0,2,6,2,0,6
411,-122.28,37.89,52.0,5.7912,327100.0,2,7,2,1,7
412,-122.28,37.89,52.0,4.5893,290100.0,2,5,2,1,6
413,-122.28,37.89,52.0,5.4171,292000.0,2,6,2,1,6
414,-122.28,37.89,52.0,4.125,270900.0,2,5,2,0,5
415,-122.27,37.89,52.0,7.266,371100.0,2,7,2,1,7
416,-122.27,37.89,52.0,5.3989,335600.0,2,6,2,1,7
417,-122.26,37.9,37.0,7.8336,371300.0,2,6,2,0,6
418,-122.25,37.89,41.0,6.1593,344000.0,2,5,1,1,6
419,-122.26,37.89,52.0,6.381,342200.0,2,6,2,1,6
420,-122.26,37.89,52.0,6.6828,370900.0,2,6,2,1,7
421,-122.25,37.89,37.0,7.5385,350000.0,2,6,2,1,6
422,-122.25,37.89,42.0,6.7138,368600.0,2,6,2,1,6
423,-122.26,37.88,52.0,6.2425,391800.0,2,6,2,1,6
424,-122.26,37.88,52.0,5.7979,415300.0,2,5,2,1,5
425,-122.27,37.88,52.0,4.2813,284900.0,2,5,1,1,5
426,-122.27,37.88,52.0,3.5417,287500.0,2,4,1,1,4
427,-122.27,37.88,44.0,3.0132,272900.0,2,3,1,1,4
428,-122.28,37.88,52.0,4.1429,259600.0,2,5,2,1,5
429,-122.28,37.88,52.0,4.1912,254500.0,2,5,2,0,5
430,-122.28,37.88,52.0,3.9167,235600.0,2,5,2,0,5
431,-122.29,37.88,52.0,3.8897,218400.0,2,5,2,1,5
432,-122.29,37.88,48.0,3.1065,229200.0,2,4,2,1,4
433,-122.29,37.88,46.0,2.9926,192100.0,2,4,2,1,4
434,-122.29,37.88,52.0,3.556,179300.0,2,4,2,1,4
435,-122.3,37.88,45.0,1.475,187500.0,2,3,5,1,3
436,-122.3,37.88,52.0,1.6971,138800.0,2,4,2,0,4
437,-122.3,37.87,10.0,2.1705,150000.0,2,4,2,1,5
438,-122.3,37.86,50.0,2.75,140600.0,2,3,2,0,3
439,-122.29,37.85,52.0,2.5682,120000.0,2,4,2,1,4
440,-122.3,37.88,46.0,2.9,144800.0,2,4,2,1,4
441,-122.3,37.87,52.0,2.2208,144800.0,2,4,2,1,4
442,-122.28,37.88,52.0,3.2344,245500.0,2,5,2,1,5
443,-122.28,37.87,52.0,3.5156,200000.0,2,4,2,1,4
444,-122.28,37.87,49.0,1.9805,173700.0,2,3,1,1,3
445,-122.29,37.87,50.0,2.6684,185600.0,2,3,2,1,3
446,-122.29,37.87,52.0,3.875,182600.0,2,4,1,0,4
447,-122.28,37.88,52.0,3.006,227900.0,2,4,1,1,4
448,-122.28,37.87,46.0,2.543,220700.0,2,4,1,1,4
449,-122.28,37.87,46.0,2.8676,212000.0,2,3,1,1,4
450,-122.27,37.88,52.0,2.1907,271400.0,2,3,1,1,3
451,-122.27,37.87,30.0,1.7778,268800.0,2,3,2,1,3
452,-122.27,37.88,37.0,2.52,277800.0,2,3,1,1,4
453,-122.26,37.88,52.0,4.2788,332500.0,2,4,1,1,4
454,-122.26,37.88,52.0,2.944,338900.0,2,3,2,1,4
455,-122.26,37.88,52.0,1.725,287500.0,2,3,2,1,3
456,-122.25,37.87,41.0,5.2289,384600.0,2,4,2,1,5
457,-122.25,37.87,42.0,2.5562,371400.0,2,3,5,1,4
458,-122.25,37.87,52.0,0.949,350000.0,2,2,4,0,2
459,-122.25,37.87,52.0,1.1696,500001.0,2,2,5,0,2
460,-122.26,37.87,52.0,1.4012,175000.0,2,2,9,1,3
461,-122.26,37.87,52.0,1.1859,241700.0,2,2,1,1,2
462,-122.27,37.87,35.0,1.7464,216700.0,2,2,1,1,3
463,-122.27,37.87,49.0,2.8846,211300.0,2,3,2,1,3
464,-122.27,37.87,52.0,2.7372,210200.0,2,4,2,1,4
465,-122.28,37.86,52.0,3.8594,196400.0,2,4,2,1,4
466,-122.28,37.87,52.0,3.5625,191700.0,2,5,2,1,5
467,-122.28,37.87,52.0,2.2788,182300.0,2,4,1,1,4
468,-122.29,37.87,44.0,2.537,175000.0,2,3,1,1,3
469,-122.29,37.87,46.0,2.525,165900.0,2,3,2,1,3
470,-122.29,37.86,52.0,1.9946,156900.0,2,4,2,1,4
471,-122.28,37.86,52.0,2.8214,164300.0,2,4,2,1,4
472,-122.29,37.87,52.0,2.6165,150000.0,2,4,2,1,5
473,-122.29,37.86,50.0,1.9483,150500.0,2,4,2,1,4
474,-122.28,37.86,52.0,1.9327,169900.0,2,4,2,1,4
475,-122.28,37.86,49.0,1.9798,147400.0,2,4,2,1,4
476,-122.28,37.85,52.0,2.4167,152700.0,2,4,2,1,5
477,-122.27,37.86,49.0,2.5417,182700.0,2,4,2,1,4
478,-122.28,37.86,52.0,3.3906,179300.0,2,4,2,1,5
479,-122.28,37.86,52.0,2.5652,157700.0,2,4,2,1,4
480,-122.28,37.86,41.0,2.2845,153100.0,2,4,2,0,3
481,-122.27,37.86,52.0,2.6071,250000.0,2,3,1,1,4
482,-122.27,37.86,52.0,3.15,206300.0,2,4,2,1,4
483,-122.27,37.86,52.0,2.6914,218800.0,2,4,2,1,4
484,-122.27,37.86,52.0,1.8447,198200.0,2,3,2,1,4
485,-122.26,37.86,35.0,1.6307,253600.0,2,2,1,1,2
486,-122.26,37.86,52.0,2.9044,257400.0,2,4,1,1,4
487,-122.26,37.86,52.0,2.9405,289500.0,2,5,2,1,5
488,-122.26,37.86,52.0,3.3893,241700.0,2,4,2,1,5
489,-122.25,37.86,48.0,3.0417,489600.0,2,4,3,1,4
490,-122.25,37.86,52.0,7.0897,446200.0,2,7,2,0,6
491,-122.25,37.86,52.0,5.0463,456300.0,2,5,2,1,5
492,-122.25,37.86,52.0,1.7652,336800.0,2,3,1,0,3
493,-122.24,37.86,52.0,7.8521,500001.0,2,7,2,1,7
494,-122.24,37.85,52.0,9.3959,500001.0,2,7,2,0,7
495,-122.25,37.86,52.0,5.3794,376900.0,2,6,2,1,6
496,-122.26,37.85,52.0,3.2619,309600.0,2,4,1,1,4
497,-122.27,37.85,52.0,2.7054,182300.0,2,4,2,1,5
498,-122.27,37.85,47.0,2.2431,172700.0,2,5,2,1,6
499,-122.27,37.85,50.0,1.9028,150800.0,2,4,2,1,5
500,-122.27,37.85,52.0,1.5817,153600.0,2,4,2,1,5
501,-122.27,37.85,52.0,2.2841,106300.0,2,4,1,1,4
502,-122.27,37.85,47.0,1.3785,142300.0,2,4,2,0,4
503,-122.28,37.85,52.0,2.9018,119400.0,2,4,2,1,4
504,-122.28,37.85,44.0,1.73,147900.0,2,5,2,0,5
505,-122.28,37.85,48.0,2.2625,132900.0,2,4,2,1,4
506,-122.29,37.84,35.0,2.2106,132500.0,2,4,2,1,4
507,-122.28,37.83,52.0,2.6997,126900.0,2,3,2,1,4
508,-122.3,37.84,14.0,4.0018,143800.0,2,3,1,1,3
509,-122.23,37.83,52.0,7.8772,500001.0,2,7,2,1,8
510,-122.22,37.82,39.0,11.8603,500001.0,2,8,2,0,7
511,-122.22,37.82,42.0,13.499,500001.0,2,8,3,1,8
512,-122.23,37.82,52.0,12.2138,500001.0,2,8,2,1,9
513,-122.23,37.82,52.0,8.1872,466100.0,2,8,2,1,8
514,-122.23,37.82,52.0,12.3804,500001.0,2,8,3,1,9
515,-122.24,37.83,52.0,5.8948,457800.0,2,7,2,1,7
516,-122.24,37.83,52.0,8.1194,471600.0,2,7,2,0,7
517,-122.23,37.82,52.0,8.7477,500001.0,2,7,3,1,9
518,-122.24,37.82,52.0,6.155,398600.0,2,7,2,0,7
519,-122.25,37.82,52.0,5.883,340700.0,2,6,2,1,6
520,-122.23,37.76,52.0,5.2128,289900.0,2,5,2,0,5
521,-122.23,37.76,52.0,4.7188,335300.0,2,7,2,1,7
522,-122.23,37.76,52.0,5.2915,333000.0,2,7,2,1,8
523,-122.24,37.77,52.0,2.6411,241000.0,2,4,2,1,5
524,-122.23,37.77,52.0,3.3214,189600.0,2,4,2,1,4
525,-122.24,37.77,52.0,3.6417,206300.0,2,4,2,1,4
526,-122.25,37.77,52.0,3.0161,215700.0,2,4,2,0,4
527,-122.25,37.77,52.0,3.1771,210200.0,2,4,2,1,4
528,-122.25,37.77,52.0,3.4531,208800.0,2,4,3,1,5
529,-122.25,37.77,52.0,4.3098,197900.0,2,5,2,0,5
530,-122.26,37.78,52.0,3.3438,201300.0,2,4,2,1,4
531,-122.26,37.78,52.0,2.9213,190800.0,2,4,2,1,4
532,-122.27,37.78,52.0,2.6806,207900.0,2,5,2,1,5
533,-122.27,37.78,52.0,3.7708,215300.0,2,4,2,0,4
534,-122.27,37.78,45.0,3.9444,212900.0,2,4,2,0,4
535,-122.27,37.78,13.0,5.2601,292700.0,2,3,1,1,4
536,-122.28,37.79,30.0,2.5444,275000.0,2,4,4,1,4
537,-122.3,37.77,42.0,2.6447,200000.0,2,5,5,1,5
538,-122.28,37.78,29.0,2.5762,173400.0,2,11,2,0,4
539,-122.29,37.78,42.0,1.9427,102200.0,2,4,2,1,4
540,-122.28,37.77,52.0,2.9688,220800.0,2,4,2,1,4
541,-122.28,37.77,27.0,3.75,242800.0,2,3,1,1,4
542,-122.29,37.76,18.0,5.1702,265400.0,2,3,1,1,4
543,-122.28,37.78,50.0,2.5139,219000.0,2,4,2,0,4
544,-122.26,37.77,52.0,2.9732,282100.0,2,4,2,1,5
545,-122.27,37.77,52.0,5.5337,372000.0,2,5,2,0,5
546,-122.27,37.77,52.0,4.1667,225800.0,2,4,2,1,4
547,-122.27,37.77,52.0,2.7115,220800.0,2,3,1,1,3
548,-122.27,37.77,52.0,3.3269,234500.0,2,4,2,1,4
549,-122.25,37.77,52.0,3.2685,254200.0,2,4,1,1,4
550,-122.26,37.77,52.0,4.7778,351800.0,2,4,2,1,5
551,-122.26,37.77,52.0,4.226,275000.0,2,4,1,1,5
552,-122.26,37.77,52.0,3.3571,405400.0,2,7,2,0,7
553,-122.26,37.77,52.0,2.9899,228100.0,2,4,2,1,5
554,-122.26,37.77,52.0,2.875,234000.0,2,3,1,1,3
555,-122.24,37.77,43.0,2.3882,162500.0,2,3,2,1,3
556,-122.25,37.77,43.0,2.975,243400.0,2,3,1,1,4
557,-122.23,37.76,52.0,5.1039,273800.0,2,5,2,1,5
558,-122.23,37.76,52.0,4.1458,248500.0,2,5,2,1,5
559,-122.24,37.76,52.0,3.4762,244000.0,2,4,2,1,5
560,-122.24,37.76,52.0,2.6833,240900.0,2,3,1,1,4
561,-122.23,37.76,52.0,5.75,306300.0,2,6,2,0,6
562,-122.23,37.75,50.0,3.9632,240000.0,2,5,2,1,5
563,-122.24,37.75,45.0,4.9489,247100.0,2,2,2,2,6
564,-122.24,37.75,27.0,4.8711,286600.0,2,5,1,0,5
565,-122.24,37.76,52.0,3.0718,266700.0,2,4,2,1,5
566,-122.24,37.76,49.0,3.6719,229800.0,2,4,2,1,4
567,-122.24,37.76,52.0,4.6094,229300.0,2,5,2,1,6
568,-122.24,37.73,21.0,4.5213,228400.0,2,5,2,1,5
569,-122.25,37.74,25.0,4.4562,206200.0,2,5,2,0,4
570,-122.24,37.72,5.0,7.611,350700.0,2,6,2,1,6
571,-122.27,37.73,31.0,3.2689,231000.0,2,4,2,1,4
572,-122.25,37.76,52.0,3.567,252900.0,2,4,2,1,4
573,-122.27,37.74,28.0,3.6875,353900.0,2,4,2,1,4
574,-122.27,37.77,23.0,4.7695,291700.0,2,4,2,1,4
575,-122.28,37.75,20.0,3.1972,100000.0,2,3,1,1,3
576,-122.06,37.77,12.0,7.2634,341600.0,2,7,2,1,7
577,-122.06,37.73,5.0,7.0568,412500.0,2,7,3,0,7
578,-122.06,37.71,36.0,4.635,248600.0,2,6,2,1,6
579,-122.07,37.71,40.0,5.3015,254900.0,2,5,2,1,6
580,-122.07,37.71,36.0,4.9801,241500.0,2,5,2,1,6
581,-122.07,37.72,26.0,5.4834,295200.0,2,6,2,0,6
582,-122.08,37.72,31.0,6.187,340400.0,2,7,2,1,7
583,-122.08,37.72,32.0,5.6194,274700.0,2,6,2,1,6
584,-122.08,37.71,35.0,5.4639,238600.0,2,6,2,0,6
585,-122.09,37.71,35.0,5.1498,266400.0,2,6,2,1,7
586,-122.1,37.72,30.0,5.8382,330200.0,2,7,2,1,7
587,-122.11,37.71,36.0,4.65,206800.0,2,5,2,1,5
588,-122.1,37.7,25.0,4.3819,209200.0,2,4,2,1,4
589,-122.1,37.69,30.0,3.7222,195800.0,2,4,2,1,5
590,-122.09,37.71,31.0,5.2855,253500.0,2,6,2,1,6
591,-122.09,37.7,31.0,4.3375,241800.0,2,6,2,1,6
592,-122.1,37.71,27.0,5.2131,252500.0,2,6,2,1,6
593,-122.09,37.7,30.0,6.005,263900.0,2,6,2,1,6
594,-122.08,37.71,38.0,5.0519,227000.0,2,5,2,0,5
595,-122.08,37.71,38.0,4.8237,220900.0,2,5,2,1,5
596,-122.08,37.7,32.0,5.2497,259300.0,2,6,2,1,6
597,-122.07,37.7,39.0,4.125,232500.0,2,5,2,0,5
598,-122.06,37.7,37.0,4.6005,231600.0,2,6,2,0,6
599,-122.06,37.7,33.0,3.5187,209400.0,2,4,2,1,5
600,-122.07,37.7,32.0,3.0,223200.0,2,4,2,1,4
601,-122.08,37.7,25.0,3.4934,209900.0,2,4,2,1,4
602,-122.09,37.7,33.0,2.9861,208200.0,2,3,2,1,4
603,-122.07,37.69,29.0,2.5362,203800.0,2,3,1,1,4
604,-122.08,37.69,36.0,3.3021,195700.0,2,4,2,1,5
605,-122.07,37.69,31.0,3.0964,190500.0,2,4,2,1,4
606,-122.08,37.69,43.0,2.8512,181000.0,2,4,2,1,5
607,-122.08,37.69,42.0,3.3478,184900.0,2,5,2,1,5
608,-122.08,37.68,37.0,2.3958,190800.0,2,4,1,0,4
609,-122.08,37.68,15.0,3.5295,242200.0,2,4,2,1,4
610,-122.09,37.69,20.0,4.8036,188300.0,2,5,2,1,5
611,-122.15,37.74,52.0,3.851,183500.0,2,5,2,1,5
612,-122.14,37.74,52.0,4.0662,204200.0,2,5,2,1,5
613,-122.14,37.73,51.0,4.6042,251900.0,2,6,2,1,6
614,-122.15,37.74,49.0,2.2,187500.0,2,4,2,1,5
615,-122.16,37.73,52.0,4.1164,198200.0,2,5,2,1,5
616,-122.15,37.74,52.0,3.95,219000.0,2,6,2,0,6
617,-122.15,37.73,52.0,4.9135,275000.0,2,7,2,0,7
618,-122.15,37.73,45.0,2.8355,245400.0,2,4,2,1,5
619,-122.17,37.73,46.0,3.25,177500.0,2,4,2,1,4
620,-122.16,37.73,49.0,2.8301,171600.0,2,4,1,1,4
621,-122.17,37.73,52.0,3.7159,183300.0,2,5,2,0,5
622,-122.16,37.73,52.0,2.5625,175000.0,2,5,2,0,5
623,-122.18,37.72,45.0,3.8047,156700.0,2,4,3,1,4
624,-122.18,37.71,45.0,3.375,157500.0,2,4,3,1,5
625,-122.17,37.71,38.0,3.244,179800.0,2,4,2,1,4
626,-122.18,37.7,36.0,4.0268,205500.0,2,4,2,1,5
627,-122.18,37.7,35.0,3.3906,178900.0,2,4,2,1,4
628,-122.19,37.71,36.0,5.5461,262500.0,2,5,2,1,6
629,-122.17,37.72,42.0,3.371,165000.0,2,4,2,0,4
630,-122.17,37.72,46.0,3.5313,159700.0,2,4,2,0,4
631,-122.17,37.72,5.0,3.663,158300.0,2,4,2,1,5
632,-122.16,37.72,38.0,2.875,144800.0,2,4,2,1,4
633,-122.17,37.72,43.0,4.0202,166300.0,2,4,2,1,4
634,-122.16,37.71,37.0,4.5553,191000.0,2,6,2,0,5
635,-122.16,37.71,36.0,3.4643,175000.0,2,5,2,0,4
636,-122.16,37.72,10.0,3.3431,137500.0,2,3,1,1,4
637,-122.15,37.73,28.0,2.1898,141700.0,2,3,1,1,3
638,-122.15,37.72,31.0,2.9097,210900.0,2,4,1,0,4
639,-122.15,37.72,47.0,3.375,198300.0,2,4,2,0,4
640,-122.15,37.72,29.0,2.8125,157400.0,2,3,2,1,4
641,-122.14,37.73,52.0,5.0,264700.0,2,6,2,0,6
642,-122.14,37.73,38.0,3.0673,218400.0,2,4,2,1,4
643,-122.14,37.73,43.0,3.8125,235100.0,2,5,2,1,6
644,-122.13,37.73,33.0,6.9096,341800.0,2,7,2,0,7
645,-122.13,37.72,26.0,7.912,367300.0,2,7,2,0,7
646,-122.13,37.72,35.0,3.8393,243500.0,2,5,2,0,5
647,-122.12,37.71,35.0,4.0,167900.0,2,5,2,0,4
648,-122.13,37.72,25.0,6.5095,371200.0,2,7,1,0,6
649,-122.14,37.72,39.0,3.5156,218900.0,2,5,2,1,5
650,-122.14,37.72,45.0,2.983,202700.0,2,5,2,1,5
651,-122.13,37.72,45.0,3.524,186200.0,2,5,2,1,5
652,-122.13,37.71,44.0,3.1103,188900.0,2,4,2,0,4
653,-122.13,37.71,44.0,3.5781,180000.0,2,4,2,1,5
654,-122.15,37.71,18.0,3.1682,202700.0,2,3,1,1,4
655,-122.14,37.71,27.0,2.6101,181700.0,2,3,1,1,3
656,-122.14,37.71,18.0,3.6932,166800.0,2,3,2,0,3
657,-122.13,37.7,43.0,3.4583,183700.0,2,5,2,1,5
658,-122.13,37.7,19.0,3.9032,218000.0,2,4,2,1,5
659,-122.15,37.71,36.0,4.0208,191500.0,2,5,2,0,5
660,-122.15,37.7,36.0,3.5547,194700.0,2,6,2,0,5
661,-122.14,37.7,17.0,4.5859,187200.0,2,5,2,0,4
662,-122.13,37.7,21.0,2.6321,223100.0,2,3,2,1,4
663,-122.13,37.69,17.0,3.395,271300.0,2,3,1,1,3
664,-122.14,37.7,36.0,3.9702,194100.0,2,5,2,0,5
665,-122.16,37.7,36.0,5.0043,190400.0,2,5,3,1,5
666,-122.14,37.69,38.0,4.4659,189100.0,2,4,2,1,5
667,-122.15,37.69,38.0,3.6625,184600.0,2,5,2,0,5
668,-122.15,37.69,36.0,3.8864,197300.0,2,5,2,1,5
669,-122.15,37.7,36.0,3.4583,192600.0,2,5,3,1,6
670,-122.16,37.69,36.0,3.7813,192200.0,2,5,2,0,4
671,-122.16,37.7,36.0,2.9917,194600.0,2,5,2,0,4
672,-122.16,37.7,36.0,4.4375,193500.0,2,5,2,0,5
673,-122.17,37.7,24.0,4.0,202600.0,2,4,2,1,4
674,-122.16,37.68,16.0,2.3869,83300.0,2,4,1,0,4
675,-122.17,37.69,24.0,4.7609,212600.0,2,5,3,1,6
676,-122.18,37.68,5.0,5.4858,187800.0,2,5,2,1,5
677,-122.16,37.69,36.0,4.3971,205700.0,2,5,2,0,5
678,-122.15,37.69,36.0,4.0109,192900.0,2,5,3,1,5
679,-122.15,37.68,35.0,4.3864,205200.0,2,5,2,0,5
680,-122.15,37.68,30.0,4.2841,213400.0,2,5,2,1,5
681,-122.15,37.69,39.0,5.1312,183600.0,2,5,2,0,4
682,-122.14,37.69,37.0,2.9958,178400.0,2,4,1,0,3
683,-122.14,37.68,27.0,3.6364,219200.0,2,5,2,1,5
684,-122.14,37.68,31.0,2.7955,183100.0,2,4,2,1,5
685,-122.1,37.69,44.0,2.9507,157100.0,2,4,2,1,4
686,-122.12,37.69,30.0,3.4375,157800.0,2,4,2,0,4
687,-122.13,37.69,34.0,2.875,161700.0,2,4,2,1,4
688,-122.12,37.71,38.0,3.0345,152100.0,2,4,2,0,4
689,-122.12,37.7,41.0,2.679,144900.0,2,4,2,1,4
690,-122.12,37.7,17.0,2.9922,179900.0,2,4,2,1,4
691,-122.12,37.69,35.0,4.1042,179100.0,2,5,2,0,5
692,-122.12,37.7,19.0,2.5833,159900.0,2,3,2,1,4
693,-122.11,37.7,23.0,2.1552,161400.0,2,3,1,1,3
694,-122.11,37.7,29.0,2.3274,170400.0,2,4,2,0,3
695,-122.11,37.7,19.0,2.4206,137500.0,2,3,2,1,3
696,-122.1,37.69,41.0,3.9063,178400.0,2,1,2,2,4
697,-122.11,37.69,37.0,2.6464,155200.0,2,3,2,1,3
698,-122.11,37.69,42.0,3.4643,160900.0,2,4,2,1,4
699,-122.12,37.69,10.0,2.3973,167300.0,2,3,2,1,4
700,-122.03,37.69,20.0,6.5,340000.0,2,8,2,0,6
701,-121.97,37.64,32.0,6.0574,431000.0,1,6,2,1,7
702,-122.02,37.63,6.0,3.8958,301100.0,2,4,2,1,4
703,-122.04,37.63,21.0,4.7813,241900.0,2,5,2,0,5
704,-122.05,37.63,5.0,3.2829,162500.0,2,4,2,1,4
705,-122.04,37.66,10.0,5.3169,299200.0,2,5,2,1,5
706,-122.04,37.65,10.0,6.2579,315500.0,2,6,2,1,6
707,-122.05,37.68,23.0,5.1701,216800.0,2,5,2,0,5
708,-122.07,37.68,36.0,3.25,218100.0,2,4,2,0,4
709,-122.06,37.68,30.0,3.1796,170300.0,2,4,2,1,5
710,-122.08,37.68,26.0,2.4196,275000.0,2,3,1,2,8
711,-122.08,37.68,26.0,2.6563,184100.0,2,3,2,1,4
712,-122.08,37.67,29.0,0.9637,160000.0,2,2,1,1,3
713,-122.09,37.67,48.0,2.3357,175000.0,2,4,2,0,4
714,-122.09,37.68,41.0,3.5114,197500.0,2,3,2,1,4
715,-122.09,37.69,43.0,3.3125,150000.0,2,4,2,0,4
716,-122.09,37.68,29.0,2.4042,205600.0,2,4,2,0,4
717,-122.09,37.68,41.0,2.8322,170300.0,2,3,2,0,3
718,-122.09,37.68,43.0,2.5156,190900.0,2,4,1,1,4
719,-122.1,37.68,37.0,3.4032,196900.0,2,3,2,1,4
720,-122.1,37.68,37.0,2.535,174000.0,2,4,2,1,4
721,-122.11,37.68,37.0,2.5772,170200.0,2,4,2,1,4
722,-122.1,37.68,38.0,3.0962,180900.0,2,4,2,1,4
723,-122.1,37.67,34.0,2.9564,150500.0,2,4,2,0,4
724,-122.1,37.68,31.0,3.125,167100.0,2,4,2,1,4
725,-122.12,37.68,35.0,2.95,148900.0,2,4,2,1,4
726,-122.12,37.68,40.0,4.38,196400.0,2,6,2,0,5
727,-122.12,37.68,37.0,4.0417,191100.0,2,6,2,1,6
728,-122.11,37.67,36.0,3.8,187500.0,2,5,2,1,5
729,-122.12,37.68,45.0,3.4839,180600.0,2,5,2,1,5
730,-122.13,37.68,45.0,4.0588,182800.0,2,5,2,1,5
731,-122.13,37.68,44.0,4.1974,179300.0,2,5,2,0,5
732,-122.13,37.68,43.0,3.6,179400.0,2,4,2,1,5
733,-122.14,37.68,35.0,4.267,210300.0,2,5,2,0,5
734,-122.14,37.67,34.0,4.2386,192300.0,2,5,2,1,6
735,-122.15,37.67,35.0,5.5797,198100.0,2,6,3,1,6
736,-122.14,37.67,36.0,4.0682,196200.0,2,5,2,1,6
737,-122.13,37.67,38.0,3.1734,181600.0,2,5,2,1,6
738,-122.14,37.67,37.0,4.7933,186900.0,2,7,2,0,6
739,-122.14,37.67,37.0,4.8125,188300.0,2,5,2,0,5
740,-122.13,37.67,40.0,3.8676,184000.0,2,5,2,1,5
741,-122.12,37.67,33.0,3.9395,184700.0,2,5,2,0,4
742,-122.13,37.67,42.0,3.2434,179900.0,2,5,2,1,5
743,-122.11,37.67,38.0,3.0917,167200.0,2,4,2,1,4
744,-122.11,37.67,32.0,3.0645,165400.0,2,3,2,1,4
745,-122.09,37.67,33.0,2.7019,154000.0,2,3,3,1,4
746,-122.09,37.67,39.0,3.1115,153500.0,2,4,2,1,4
747,-122.09,37.66,40.0,3.4722,135400.0,2,4,2,1,4
748,-122.09,37.66,39.0,2.2222,158300.0,2,4,2,0,4
749,-122.05,37.68,32.0,6.1104,240700.0,2,6,2,0,5
750,-122.06,37.67,22.0,4.2733,180700.0,2,4,2,1,5
751,-122.07,37.67,27.0,3.2465,230600.0,2,4,2,1,5
752,-122.07,37.67,28.0,3.2417,210800.0,2,3,1,1,4
753,-122.07,37.67,38.0,3.875,165300.0,2,5,2,1,5
754,-122.04,37.67,29.0,6.0501,254200.0,2,6,2,1,7
755,-122.04,37.67,18.0,6.8233,332600.0,2,7,2,1,7
756,-122.04,37.66,23.0,6.3501,350000.0,2,6,2,0,6
757,-122.07,37.66,28.0,2.6719,161200.0,2,3,2,1,3
758,-122.07,37.66,21.0,3.875,179300.0,2,4,2,1,4
759,-122.08,37.66,33.0,2.5625,154300.0,2,4,2,1,4
760,-122.07,37.65,31.0,3.016,161800.0,2,4,2,1,4
761,-122.08,37.65,17.0,2.7694,161900.0,2,3,2,1,3
762,-122.08,37.65,35.0,3.6818,165400.0,2,4,2,1,4
763,-122.08,37.66,37.0,2.1382,166600.0,2,4,3,0,4
764,-122.1,37.66,37.0,3.7303,149700.0,2,4,2,0,4
765,-122.1,37.66,35.0,3.875,162100.0,2,4,3,0,4
766,-122.1,37.66,33.0,3.0489,152600.0,2,4,2,1,4
767,-122.09,37.65,27.0,2.8203,195200.0,2,3,2,1,4
768,-122.09,37.65,35.0,4.3897,190600.0,2,5,2,1,6
769,-122.09,37.65,35.0,4.7143,193800.0,2,5,2,1,6
770,-122.1,37.66,34.0,4.6875,200600.0,2,5,3,1,5
771,-122.11,37.66,29.0,3.2091,150000.0,2,3,3,1,4
772,-122.1,37.66,36.0,4.275,185300.0,2,5,3,0,5
773,-122.11,37.66,36.0,4.1302,172700.0,2,5,3,1,5
774,-122.11,37.66,35.0,3.09,174100.0,2,4,2,1,4
775,-122.1,37.65,25.0,4.5417,194400.0,2,5,2,0,5
776,-122.1,37.64,28.0,4.6635,206700.0,2,5,2,1,6
777,-122.1,37.65,31.0,4.4427,204500.0,2,5,2,1,5
778,-122.1,37.65,36.0,4.5303,175000.0,2,5,3,0,5
779,-122.12,37.65,26.0,2.375,137500.0,2,6,3,1,6
780,-122.1,37.63,18.0,3.8171,187200.0,2,4,2,1,5
781,-122.1,37.61,35.0,4.5281,173600.0,2,5,3,0,5
782,-122.13,37.66,19.0,4.3456,163000.0,2,5,2,0,4
783,-122.11,37.65,18.0,3.4861,331600.0,2,5,2,1,5
784,-122.11,37.64,31.0,5.2312,197600.0,2,5,2,0,4
785,-122.11,37.64,8.0,3.6708,197900.0,2,4,2,1,4
786,-122.12,37.64,40.0,3.8875,228100.0,2,4,3,1,5
787,-122.09,37.63,34.0,3.9167,189500.0,2,6,2,0,5
788,-122.09,37.64,32.0,3.9063,184200.0,2,5,2,0,5
789,-122.1,37.63,29.0,3.7895,180900.0,2,4,3,1,5
790,-122.08,37.64,36.0,3.8,172000.0,2,5,3,0,5
791,-122.08,37.64,36.0,5.7309,177900.0,2,5,2,0,4
792,-122.09,37.64,36.0,4.1141,173100.0,2,6,3,1,6
793,-122.09,37.64,36.0,5.2838,172600.0,2,5,3,1,5
794,-122.08,37.64,30.0,3.3479,182100.0,2,4,3,1,4
795,-122.08,37.64,23.0,3.142,179500.0,2,4,2,1,4
796,-122.08,37.63,31.0,3.7614,176000.0,2,4,2,0,4
797,-122.08,37.63,33.0,4.25,192600.0,2,5,2,0,4
